1.640;1.650;-0.005;FLOAT
1.650;1.660;-0.015;FLOAT
1.660;1.670;-0.020;FLOAT
1.670;1.680;-0.010;FLOAT
1.680;1.690;0.000;FLOAT
1.690;1.700;-0.020;FLOAT
1.700;1.710;-0.005;FLOAT
1.710;1.720;-0.040;FLOAT
1.720;1.730;-0.035;FLOAT
1.730;1.740;-0.050;FLOAT
1.740;1.750;-0.040;FLOAT
1.750;1.760;-0.055;FLOAT
1.760;1.770;-0.075;FLOAT
1.770;1.780;-0.050;FLOAT
1.780;1.790;-0.075;FLOAT
1.790;1.800;-0.090;FLOAT
1.800;1.810;-0.080;FLOAT
1.810;1.820;-0.090;FLOAT
1.820;1.830;-0.080;FLOAT
1.830;1.840;-0.075;FLOAT
1.840;1.850;-0.085;FLOAT
1.850;1.860;-0.085;FLOAT
1.860;1.870;-0.095;FLOAT
1.870;1.880;-0.095;FLOAT
1.880;1.890;-0.105;FLOAT
1.890;1.900;-0.080;FLOAT
1.900;1.910;-0.115;FLOAT
1.910;1.920;-0.100;FLOAT
1.920;1.930;-0.095;FLOAT
1.930;1.940;-0.100;FLOAT
1.940;1.950;-0.075;FLOAT
1.950;1.960;-0.005;FLOAT
1.960;1.970;0.010;FLOAT
1.970;1.980;0.055;FLOAT
1.980;1.990;0.185;FLOAT
1.990;2.000;0.145;FLOAT
2.000;2.010;0.075;FLOAT
2.010;2.020;-0.005;FLOAT
2.020;2.030;-0.025;FLOAT
2.030;2.040;-0.110;FLOAT
2.040;2.050;-0.175;FLOAT
2.050;2.060;-0.180;FLOAT
2.060;2.070;-0.220;FLOAT
2.070;2.080;-0.175;FLOAT
2.080;2.090;-0.240;FLOAT
2.090;2.100;-0.030;FLOAT
2.100;2.110;0.530;FLOAT
2.110;2.120;1.210;FLOAT
2.120;2.130;1.220;FLOAT
2.130;2.140;-0.105;FLOAT
2.140;2.150;-0.795;FLOAT
2.150;2.160;-0.690;FLOAT
2.160;2.170;-0.375;FLOAT
2.170;2.180;-0.165;FLOAT
2.180;2.190;-0.155;FLOAT
2.190;2.200;-0.135;FLOAT
2.200;2.210;-0.150;FLOAT
2.210;2.220;-0.120;FLOAT
2.220;2.230;-0.120;FLOAT
2.230;2.240;-0.090;FLOAT
2.240;2.250;-0.095;FLOAT
2.250;2.260;-0.050;FLOAT
2.260;2.270;-0.050;FLOAT
2.270;2.280;-0.010;FLOAT
2.280;2.290;-0.005;FLOAT
2.290;2.300;0.030;FLOAT
2.300;2.310;0.080;FLOAT
2.310;2.320;0.075;FLOAT
2.320;2.330;0.145;FLOAT
2.330;2.340;0.155;FLOAT
2.340;2.350;0.200;FLOAT
2.350;2.360;0.200;FLOAT
2.360;2.370;0.240;FLOAT
2.370;2.380;0.235;FLOAT
2.380;2.390;0.245;FLOAT
2.390;2.400;0.245;FLOAT
2.400;2.410;0.215;FLOAT
2.410;2.420;0.180;FLOAT
2.420;2.430;0.150;FLOAT
2.430;2.440;0.090;FLOAT
2.440;2.450;0.035;FLOAT
2.450;2.460;0.025;FLOAT
2.460;2.470;0.000;FLOAT
2.470;2.480;-0.015;FLOAT
2.480;2.490;-0.030;FLOAT
2.490;2.500;0.000;FLOAT
2.500;2.510;-0.020;FLOAT
2.510;2.520;-0.005;FLOAT
2.520;2.530;-0.025;FLOAT
2.530;2.540;-0.030;FLOAT
2.540;2.550;-0.015;FLOAT
2.550;2.560;-0.010;FLOAT
2.560;2.570;-0.035;FLOAT
2.570;2.580;-0.040;FLOAT
2.580;2.590;-0.050;FLOAT
2.590;2.600;-0.045;FLOAT
2.600;2.610;-0.040;FLOAT
2.610;2.620;-0.075;FLOAT
2.620;2.630;-0.065;FLOAT
2.630;2.640;-0.095;FLOAT
2.640;2.650;-0.085;FLOAT
2.650;2.660;-0.085;FLOAT
2.660;2.670;-0.090;FLOAT
2.670;2.680;-0.100;FLOAT
2.680;2.690;-0.100;FLOAT
2.690;2.700;-0.080;FLOAT
2.700;2.710;-0.105;FLOAT
2.710;2.720;-0.105;FLOAT
2.720;2.730;-0.100;FLOAT
2.730;2.740;-0.105;FLOAT
2.740;2.750;-0.095;FLOAT
2.750;2.760;-0.100;FLOAT
2.760;2.770;-0.090;FLOAT
2.770;2.780;-0.035;FLOAT
2.780;2.790;0.010;FLOAT
2.790;2.800;0.035;FLOAT
2.800;2.810;0.070;FLOAT
2.810;2.820;0.190;FLOAT
2.820;2.830;0.125;FLOAT
2.830;2.840;0.045;FLOAT
2.840;2.850;-0.035;FLOAT
2.850;2.860;-0.060;FLOAT
2.860;2.870;-0.155;FLOAT
2.870;2.880;-0.210;FLOAT
2.880;2.890;-0.225;FLOAT
2.890;2.900;-0.200;FLOAT
2.900;2.910;-0.215;FLOAT
2.910;2.920;-0.265;FLOAT
2.920;2.930;0.070;FLOAT
2.930;2.940;0.865;FLOAT
2.940;2.950;1.495;FLOAT
2.950;2.960;0.625;FLOAT
2.960;2.970;-0.440;FLOAT
2.970;2.980;-0.815;FLOAT
2.980;2.990;-0.600;FLOAT
2.990;3.000;-0.310;FLOAT
3.000;3.010;-0.175;FLOAT
3.010;3.020;-0.180;FLOAT
3.020;3.030;-0.165;FLOAT
3.030;3.040;-0.135;FLOAT
3.040;3.050;-0.135;FLOAT
3.050;3.060;-0.115;FLOAT
3.060;3.070;-0.105;FLOAT
3.070;3.080;-0.085;FLOAT
3.080;3.090;-0.060;FLOAT
3.090;3.100;-0.030;FLOAT
3.100;3.110;-0.020;FLOAT
3.110;3.120;0.015;FLOAT
3.120;3.130;0.050;FLOAT
3.130;3.140;0.070;FLOAT
3.140;3.150;0.105;FLOAT
3.150;3.160;0.165;FLOAT
3.160;3.170;0.200;FLOAT
3.170;3.180;0.205;FLOAT
3.180;3.190;0.235;FLOAT
3.190;3.200;0.235;FLOAT
3.200;3.210;0.265;FLOAT
3.210;3.220;0.260;FLOAT
3.220;3.230;0.235;FLOAT
3.230;3.240;0.215;FLOAT
3.240;3.250;0.170;FLOAT
3.250;3.260;0.125;FLOAT
3.260;3.270;0.090;FLOAT
3.270;3.280;0.025;FLOAT
3.280;3.290;-0.015;FLOAT
3.290;3.300;-0.030;FLOAT
3.300;3.310;-0.035;FLOAT
3.310;3.320;-0.040;FLOAT
3.320;3.330;-0.040;FLOAT
3.330;3.340;-0.035;FLOAT
3.340;3.350;-0.040;FLOAT
3.350;3.360;-0.020;FLOAT
3.360;3.370;-0.040;FLOAT
3.370;3.380;-0.040;FLOAT
3.380;3.390;-0.030;FLOAT
3.390;3.400;-0.045;FLOAT
3.400;3.410;-0.065;FLOAT
3.410;3.420;-0.060;FLOAT
3.420;3.430;-0.060;FLOAT
3.430;3.440;-0.090;FLOAT
3.440;3.450;-0.080;FLOAT
3.450;3.460;-0.095;FLOAT
3.460;3.470;-0.085;FLOAT
3.470;3.480;-0.105;FLOAT
3.480;3.490;-0.090;FLOAT
3.490;3.500;-0.100;FLOAT
3.500;3.510;-0.105;FLOAT
3.510;3.520;-0.115;FLOAT
3.520;3.530;-0.100;FLOAT
3.530;3.540;-0.115;FLOAT
3.540;3.550;-0.110;FLOAT
3.550;3.560;-0.135;FLOAT
3.560;3.570;-0.095;FLOAT
3.570;3.580;-0.125;FLOAT
3.580;3.590;-0.105;FLOAT
3.590;3.600;-0.085;FLOAT
3.600;3.610;-0.015;FLOAT
3.610;3.620;0.020;FLOAT
3.620;3.630;0.030;FLOAT
3.630;3.640;0.135;FLOAT
3.640;3.650;0.160;FLOAT
3.650;3.660;0.105;FLOAT
3.660;3.670;0.030;FLOAT
3.670;3.680;-0.050;FLOAT
3.680;3.690;-0.050;FLOAT
3.690;3.700;-0.170;FLOAT
3.700;3.710;-0.205;FLOAT
3.710;3.720;-0.215;FLOAT
3.720;3.730;-0.175;FLOAT
3.730;3.740;-0.210;FLOAT
3.740;3.750;-0.215;FLOAT
3.750;3.760;0.175;FLOAT
3.760;3.770;1.090;FLOAT
3.770;3.780;1.700;FLOAT
3.780;3.790;0.335;FLOAT
3.790;3.800;-0.615;FLOAT
3.800;3.810;-0.705;FLOAT
3.810;3.820;-0.460;FLOAT
3.820;3.830;-0.175;FLOAT
3.830;3.840;-0.165;FLOAT
3.840;3.850;-0.145;FLOAT
3.850;3.860;-0.155;FLOAT
3.860;3.870;-0.115;FLOAT
3.870;3.880;-0.120;FLOAT
3.880;3.890;-0.105;FLOAT
3.890;3.900;-0.105;FLOAT
3.900;3.910;-0.085;FLOAT
3.910;3.920;-0.060;FLOAT
3.920;3.930;-0.015;FLOAT
3.930;3.940;-0.005;FLOAT
3.940;3.950;0.020;FLOAT
3.950;3.960;0.050;FLOAT
3.960;3.970;0.080;FLOAT
3.970;3.980;0.105;FLOAT
3.980;3.990;0.180;FLOAT
3.990;4.000;0.205;FLOAT
4.000;4.010;0.240;FLOAT
4.010;4.020;0.235;FLOAT
4.020;4.030;0.270;FLOAT
4.030;4.040;0.270;FLOAT
4.040;4.050;0.280;FLOAT
4.050;4.060;0.260;FLOAT
4.060;4.070;0.230;FLOAT
4.070;4.080;0.175;FLOAT
4.080;4.090;0.135;FLOAT
4.090;4.100;0.090;FLOAT
4.100;4.110;0.045;FLOAT
4.110;4.120;0.000;FLOAT
4.120;4.130;-0.005;FLOAT
4.130;4.140;-0.025;FLOAT
4.140;4.150;-0.025;FLOAT
4.150;4.160;-0.025;FLOAT
4.160;4.170;-0.020;FLOAT
4.170;4.180;0.000;FLOAT
4.180;4.190;-0.005;FLOAT
4.190;4.200;-0.005;FLOAT
4.200;4.210;-0.005;FLOAT
4.210;4.220;-0.005;FLOAT
4.220;4.230;-0.010;FLOAT
4.230;4.240;-0.025;FLOAT
4.240;4.250;-0.020;FLOAT
4.250;4.260;-0.040;FLOAT
4.260;4.270;-0.040;FLOAT
4.270;4.280;-0.040;FLOAT
4.280;4.290;-0.050;FLOAT
4.290;4.300;-0.060;FLOAT
4.300;4.310;-0.050;FLOAT
4.310;4.320;-0.065;FLOAT
4.320;4.330;-0.060;FLOAT
4.330;4.340;-0.070;FLOAT
4.340;4.350;-0.060;FLOAT
4.350;4.360;-0.090;FLOAT
4.360;4.370;-0.080;FLOAT
4.370;4.380;-0.095;FLOAT
4.380;4.390;-0.085;FLOAT
4.390;4.400;-0.100;FLOAT
4.400;4.410;-0.090;FLOAT
4.410;4.420;-0.095;FLOAT
4.420;4.430;-0.085;FLOAT
4.430;4.440;-0.100;FLOAT
4.440;4.450;-0.075;FLOAT
4.450;4.460;-0.095;FLOAT
4.460;4.470;-0.080;FLOAT
4.470;4.480;-0.075;FLOAT
4.480;4.490;0.000;FLOAT
4.490;4.500;0.030;FLOAT
4.500;4.510;0.035;FLOAT
4.510;4.520;0.135;FLOAT
4.520;4.530;0.145;FLOAT
4.530;4.540;0.070;FLOAT
4.540;4.550;0.015;FLOAT
4.550;4.560;-0.045;FLOAT
4.560;4.570;-0.055;FLOAT
4.570;4.580;-0.185;FLOAT
4.580;4.590;-0.190;FLOAT
4.590;4.600;-0.220;FLOAT
4.600;4.610;-0.180;FLOAT
4.610;4.620;-0.210;FLOAT
4.620;4.630;-0.185;FLOAT
4.630;4.640;0.220;FLOAT
4.640;4.650;1.150;FLOAT
4.650;4.660;1.720;FLOAT
4.660;4.670;0.155;FLOAT
4.670;4.680;-0.700;FLOAT
4.680;4.690;-0.660;FLOAT
4.690;4.700;-0.405;FLOAT
4.700;4.710;-0.150;FLOAT
4.710;4.720;-0.160;FLOAT
4.720;4.730;-0.135;FLOAT
4.730;4.740;-0.145;FLOAT
4.740;4.750;-0.120;FLOAT
4.750;4.760;-0.125;FLOAT
4.760;4.770;-0.090;FLOAT
4.770;4.780;-0.090;FLOAT
4.780;4.790;-0.055;FLOAT
4.790;4.800;-0.040;FLOAT
4.800;4.810;-0.015;FLOAT
4.810;4.820;0.000;FLOAT
4.820;4.830;0.030;FLOAT
4.830;4.840;0.050;FLOAT
4.840;4.850;0.095;FLOAT
4.850;4.860;0.110;FLOAT
4.860;4.870;0.165;FLOAT
4.870;4.880;0.190;FLOAT
4.880;4.890;0.230;FLOAT
4.890;4.900;0.245;FLOAT
4.900;4.910;0.255;FLOAT
4.910;4.920;0.255;FLOAT
4.920;4.930;0.265;FLOAT
4.930;4.940;0.255;FLOAT
4.940;4.950;0.230;FLOAT
4.950;4.960;0.185;FLOAT
4.960;4.970;0.145;FLOAT
4.970;4.980;0.100;FLOAT
4.980;4.990;0.060;FLOAT
4.990;5.000;0.025;FLOAT
5.000;5.010;0.025;FLOAT
5.010;5.020;0.010;FLOAT
5.020;5.030;0.010;FLOAT
5.030;5.040;0.010;FLOAT
5.040;5.050;0.015;FLOAT
5.050;5.060;0.010;FLOAT
5.060;5.070;0.025;FLOAT
5.070;5.080;0.020;FLOAT
5.080;5.090;0.020;FLOAT
5.090;5.100;0.020;FLOAT
5.100;5.110;0.015;FLOAT
5.110;5.120;0.000;FLOAT
5.120;5.130;0.000;FLOAT
5.130;5.140;-0.010;FLOAT
5.140;5.150;-0.015;FLOAT
5.150;5.160;-0.020;FLOAT
5.160;5.170;-0.030;FLOAT
5.170;5.180;-0.035;FLOAT
5.180;5.190;-0.035;FLOAT
5.190;5.200;-0.045;FLOAT
5.200;5.210;-0.040;FLOAT
5.210;5.220;-0.045;FLOAT
5.220;5.230;-0.045;FLOAT
5.230;5.240;-0.055;FLOAT
5.240;5.250;-0.045;FLOAT
5.250;5.260;-0.055;FLOAT
5.260;5.270;-0.045;FLOAT
5.270;5.280;-0.060;FLOAT
5.280;5.290;-0.050;FLOAT
5.290;5.300;-0.060;FLOAT
5.300;5.310;-0.055;FLOAT
5.310;5.320;-0.080;FLOAT
5.320;5.330;-0.065;FLOAT
5.330;5.340;-0.090;FLOAT
5.340;5.350;-0.075;FLOAT
5.350;5.360;-0.090;FLOAT
5.360;5.370;-0.070;FLOAT
5.370;5.380;-0.075;FLOAT
5.380;5.390;-0.065;FLOAT
5.390;5.400;-0.080;FLOAT
5.400;5.410;-0.065;FLOAT
5.410;5.420;-0.030;FLOAT
5.420;5.430;0.025;FLOAT
5.430;5.440;0.040;FLOAT
5.440;5.450;0.065;FLOAT
5.450;5.460;0.180;FLOAT
5.460;5.470;0.145;FLOAT
5.470;5.480;0.055;FLOAT
5.480;5.490;0.015;FLOAT
5.490;5.500;-0.035;FLOAT
5.500;5.510;-0.060;FLOAT
5.510;5.520;-0.175;FLOAT
5.520;5.530;-0.170;FLOAT
5.530;5.540;-0.195;FLOAT
5.540;5.550;-0.175;FLOAT
5.550;5.560;-0.220;FLOAT
5.560;5.570;-0.115;FLOAT
5.570;5.580;0.355;FLOAT
5.580;5.590;1.240;FLOAT
5.590;5.600;1.595;FLOAT
5.600;5.610;-0.115;FLOAT
5.610;5.620;-0.815;FLOAT
5.620;5.630;-0.565;FLOAT
5.630;5.640;-0.300;FLOAT
5.640;5.650;-0.130;FLOAT
5.650;5.660;-0.160;FLOAT
5.660;5.670;-0.130;FLOAT
5.670;5.680;-0.135;FLOAT
5.680;5.690;-0.110;FLOAT
5.690;5.700;-0.120;FLOAT
5.700;5.710;-0.090;FLOAT
5.710;5.720;-0.085;FLOAT
5.720;5.730;-0.055;FLOAT
5.730;5.740;-0.040;FLOAT
5.740;5.750;-0.005;FLOAT
5.750;5.760;0.000;FLOAT
5.760;5.770;0.040;FLOAT
5.770;5.780;0.050;FLOAT
5.780;5.790;0.095;FLOAT
5.790;5.800;0.125;FLOAT
5.800;5.810;0.170;FLOAT
5.810;5.820;0.190;FLOAT
5.820;5.830;0.220;FLOAT
5.830;5.840;0.230;FLOAT
5.840;5.850;0.245;FLOAT
5.850;5.860;0.250;FLOAT
5.860;5.870;0.260;FLOAT
5.870;5.880;0.240;FLOAT
5.880;5.890;0.220;FLOAT
5.890;5.900;0.175;FLOAT
5.900;5.910;0.135;FLOAT
5.910;5.920;0.085;FLOAT
5.920;5.930;0.055;FLOAT
5.930;5.940;0.020;FLOAT
5.940;5.950;0.015;FLOAT
5.950;5.960;0.010;FLOAT
5.960;5.970;0.010;FLOAT
5.970;5.980;0.000;FLOAT
5.980;5.990;0.000;FLOAT
5.990;6.000;0.000;FLOAT
6.000;6.010;0.010;FLOAT
6.010;6.020;0.005;FLOAT
6.020;6.030;0.020;FLOAT
6.030;6.040;0.010;FLOAT
6.040;6.050;0.000;FLOAT
6.050;6.060;-0.010;FLOAT
6.060;6.070;-0.015;FLOAT
6.070;6.080;-0.020;FLOAT
6.080;6.090;-0.020;FLOAT
6.090;6.100;-0.025;FLOAT
6.100;6.110;-0.035;FLOAT
6.110;6.120;-0.030;FLOAT
6.120;6.130;-0.045;FLOAT
6.130;6.140;-0.050;FLOAT
6.140;6.150;-0.050;FLOAT
6.150;6.160;-0.055;FLOAT
6.160;6.170;-0.065;FLOAT
6.170;6.180;-0.065;FLOAT
6.180;6.190;-0.060;FLOAT
6.190;6.200;-0.065;FLOAT
6.200;6.210;-0.070;FLOAT
6.210;6.220;-0.060;FLOAT
6.220;6.230;-0.060;FLOAT
6.230;6.240;-0.055;FLOAT
6.240;6.250;-0.060;FLOAT
6.250;6.260;-0.065;FLOAT
6.260;6.270;-0.080;FLOAT
6.270;6.280;-0.065;FLOAT
6.280;6.290;-0.080;FLOAT
6.290;6.300;-0.065;FLOAT
6.300;6.310;-0.075;FLOAT
6.310;6.320;-0.070;FLOAT
6.320;6.330;-0.085;FLOAT
6.330;6.340;-0.070;FLOAT
6.340;6.350;-0.085;FLOAT
6.350;6.360;-0.075;FLOAT
6.360;6.370;-0.085;FLOAT
6.370;6.380;-0.060;FLOAT
6.380;6.390;-0.045;FLOAT
6.390;6.400;0.020;FLOAT
6.400;6.410;0.040;FLOAT
6.410;6.420;0.055;FLOAT
6.420;6.430;0.180;FLOAT
6.430;6.440;0.155;FLOAT
6.440;6.450;0.060;FLOAT
6.450;6.460;0.020;FLOAT
6.460;6.470;-0.025;FLOAT
6.470;6.480;-0.055;FLOAT
6.480;6.490;-0.180;FLOAT
6.490;6.500;-0.160;FLOAT
6.500;6.510;-0.170;FLOAT
6.510;6.520;-0.165;FLOAT
6.520;6.530;-0.195;FLOAT
6.530;6.540;-0.100;FLOAT
6.540;6.550;0.350;FLOAT
6.550;6.560;1.115;FLOAT
6.560;6.570;1.495;FLOAT
6.570;6.580;-0.040;FLOAT
6.580;6.590;-0.730;FLOAT
6.590;6.600;-0.620;FLOAT
6.600;6.610;-0.365;FLOAT
6.610;6.620;-0.130;FLOAT
6.620;6.630;-0.150;FLOAT
6.630;6.640;-0.135;FLOAT
6.640;6.650;-0.150;FLOAT
6.650;6.660;-0.120;FLOAT
6.660;6.670;-0.130;FLOAT
6.670;6.680;-0.105;FLOAT
6.680;6.690;-0.090;FLOAT
6.690;6.700;-0.055;FLOAT
6.700;6.710;-0.060;FLOAT
6.710;6.720;-0.035;FLOAT
6.720;6.730;-0.015;FLOAT
6.730;6.740;0.020;FLOAT
6.740;6.750;0.045;FLOAT
6.750;6.760;0.065;FLOAT
6.760;6.770;0.095;FLOAT
6.770;6.780;0.145;FLOAT
6.780;6.790;0.180;FLOAT
6.790;6.800;0.215;FLOAT
6.800;6.810;0.200;FLOAT
6.810;6.820;0.225;FLOAT
6.820;6.830;0.235;FLOAT
6.830;6.840;0.245;FLOAT
6.840;6.850;0.235;FLOAT
6.850;6.860;0.225;FLOAT
6.860;6.870;0.175;FLOAT
6.870;6.880;0.130;FLOAT
6.880;6.890;0.090;FLOAT
6.890;6.900;0.050;FLOAT
6.900;6.910;0.035;FLOAT
6.910;6.920;0.015;FLOAT
6.920;6.930;0.005;FLOAT
6.930;6.940;0.000;FLOAT
6.940;6.950;-0.005;FLOAT
6.950;6.960;0.000;FLOAT
6.960;6.970;0.000;FLOAT
6.970;6.980;0.000;FLOAT
6.980;6.990;0.000;FLOAT
6.990;7.000;-0.005;FLOAT
7.000;7.010;-0.005;FLOAT
7.010;7.020;-0.020;FLOAT
7.020;7.030;-0.020;FLOAT
7.030;7.040;-0.040;FLOAT
7.040;7.050;-0.050;FLOAT
7.050;7.060;-0.060;FLOAT
7.060;7.070;-0.060;FLOAT
7.070;7.080;-0.060;FLOAT
7.080;7.090;-0.070;FLOAT
7.090;7.100;-0.065;FLOAT
7.100;7.110;-0.075;FLOAT
7.110;7.120;-0.070;FLOAT
7.120;7.130;-0.065;FLOAT
7.130;7.140;-0.075;FLOAT
7.140;7.150;-0.075;FLOAT
7.150;7.160;-0.075;FLOAT
7.160;7.170;-0.090;FLOAT
7.170;7.180;-0.075;FLOAT
7.180;7.190;-0.085;FLOAT
7.190;7.200;-0.080;FLOAT
7.200;7.210;-0.090;FLOAT
7.210;7.220;-0.075;FLOAT
7.220;7.230;-0.090;FLOAT
7.230;7.240;-0.080;FLOAT
7.240;7.250;-0.090;FLOAT
7.250;7.260;-0.080;FLOAT
7.260;7.270;-0.100;FLOAT
7.270;7.280;-0.085;FLOAT
7.280;7.290;-0.100;FLOAT
7.290;7.300;-0.075;FLOAT
7.300;7.310;-0.085;FLOAT
7.310;7.320;-0.090;FLOAT
7.320;7.330;-0.075;FLOAT
7.330;7.340;-0.015;FLOAT
7.340;7.350;0.025;FLOAT
7.350;7.360;0.055;FLOAT
7.360;7.370;0.155;FLOAT
7.370;7.380;0.160;FLOAT
7.380;7.390;0.095;FLOAT
7.390;7.400;0.015;FLOAT
7.400;7.410;-0.035;FLOAT
7.410;7.420;-0.050;FLOAT
7.420;7.430;-0.175;FLOAT
7.430;7.440;-0.170;FLOAT
7.440;7.450;-0.190;FLOAT
7.450;7.460;-0.175;FLOAT
7.460;7.470;-0.200;FLOAT
7.470;7.480;-0.105;FLOAT
7.480;7.490;0.335;FLOAT
7.490;7.500;1.095;FLOAT
7.500;7.510;1.470;FLOAT
